artist,albums,tracks,bytes,in_active,active_tracks
"CASHFORGOLD, Sidewalks and Skeletons",1,1,3053204,no,0
"CASHFORGOLD, Sidewalks and Skeletons, Holly Stell",1,1,2954363,no,0
CASISDEAD,1,1,2438412,no,0
"CAZZETTE, AronChupa, The High",1,1,3109059,no,0
"CHADXLV, Alxn, Stegosaurus Rex",1,1,1335091,no,0
CHANCE デラソウル,1,1,3393569,no,0
"CHAOTIC SUFFER, Chxeu, SVDDEXTH",1,1,2174158,no,0
CHILLS,1,1,1977356,no,0
"CHINCHILLA, Isobel Waller-Bridge",1,1,1889629,no,0
CHLOBOCOP,1,1,2213013,no,0
CHRSBRRY,1,1,2739632,no,0
"CHRYSTAL, NotioN",1,1,3516714,no,0
CIVIC,1,1,3743068,no,0
CJ Bolland,1,1,8192158,no,0
"CLARENCE ASHLEY, Doc Watson",1,1,2222681,no,0
"CLAVVS, Bad Tuner",1,1,3056918,no,0
"CLERLI, Anxiid",1,1,5220277,no,0
CLIQUES_,1,1,5639131,no,0
"CLOVERDALE, KTRL",1,1,2723630,no,0
CLS,1,1,3480749,no,0
CLTX,1,1,5333258,no,0
"CORBAL, Shiloh Dynasty, itssvd",1,1,1390043,no,0
"CORPSE, Savage Ga$p",1,1,1615841,no,0
CORRÓI,1,1,1281968,no,0
CQNZR_,1,1,4888899,no,0
CSS,1,1,3639950,no,0
CVSV,1,1,2709887,no,0
"CYBERTHING!, D-Noise",1,1,3822445,no,0
Cable Ties,1,1,3658259,no,0
Cadallaca,1,1,2745657,no,0
Cady Groves,1,1,3134945,no,0
Caina,1,1,4789552,no,0
Cairiss,1,1,12036119,no,0
Caity Baser,1,1,2219066,no,0
Cajama,1,1,2499012,no,0
"Cajama, X.o.anne",1,1,3225647,no,0
Calabasas,1,1,2588736,no,0
Calagad13,1,1,3799718,no,0
"Caliban, The Browning",1,1,3571641,no,0
"Call of Artemis, Laur",1,1,1822497,no,0
Callista Clark,1,1,3078385,no,0
Calum Bowen,1,1,683330,no,0
"Calvin Harris, Dua Lipa",1,1,3288300,no,0
"Calvin Harris, Ellie Goulding",1,1,2866685,no,0
"Calvin Harris, Rag'n'Bone Man",1,1,3546945,no,0
Cam,1,1,3549123,no,0
Cambridge Singers,1,1,1487540,no,0
Cameron Hayes,1,1,2941394,no,0
"Cameronazi,Subjectz,Babybehr",1,1,2011409,no,0
CanDC,1,1,3680618,no,0
Canaan Cox,1,1,2980005,no,0
Canadian Softball,1,1,4565048,no,0
Cancer Bats,1,1,2771643,no,0
Cantervice,1,1,3981849,no,0
Capital Cities,1,1,3338075,no,0
Capossela Vinicio,1,1,5771244,no,0
Caprice Glaireux,1,1,2146301,no,0
"Captain Bass, DnB Allstars",1,1,4000082,no,0
Captain Supernova,1,1,4394505,no,0
Car Astor,1,1,4502904,no,0
Caravan,1,1,4024652,no,0
"Caravel, Køzløv",1,1,4715778,no,0
Carcass,1,1,3399939,no,0
Cardi B feat. Megan Thee Stallion,1,1,2827628,no,0
Cardopusher,1,1,4421009,no,0
Carl Perkins,1,1,1629843,no,0
Carla,1,1,2790836,no,0
Carla Moses,1,1,2218470,no,0
Carlos Cipa,1,1,3236784,no,0
Carly Gibert,1,1,1814995,no,0
Carnivorous Forest,1,1,4011649,no,0
Caro Emerald,1,1,3188045,no,0
"Carol Doche, Wiz Khalifa",1,1,3443772,no,0
Carol Rosenberger,1,1,1499309,no,0
Carole King,1,1,3494219,no,0
Caroline Konstnar,1,1,1720523,no,0
Carpenters,1,1,2851053,no,0
Carson James Argenna,1,1,3314088,no,0
Carsten Dahl,1,1,2948752,no,0
Cartel,1,1,3246446,no,0
Carter Faith,1,1,2792725,no,0
Carter Graham,1,1,5111092,no,0
Cartridge,1,1,4785384,no,0
Casey Veggies,1,1,2472540,no,0
Cashmere Cat,1,1,4072390,no,0
Casiokids,1,1,2179260,no,0
Cassadee Pope,1,1,3103025,no,0
Cassandra Jenkins,1,1,2843170,no,0
Casseurs Flowters,1,1,3829351,no,0
Cassius,1,1,4202222,no,0
Cast of Camp Rock 2,1,1,2697824,no,0
Caster,1,1,3973195,no,0
Castración,1,1,2379587,no,0
Casttag,1,1,2463121,no,0
Cat Burns,1,1,2960014,no,0
Catalyst,1,1,2991194,no,0
Catatonia,1,1,3848132,no,0
Catbite,1,1,2775507,no,0
Cathy Jain,1,1,4854380,no,0
Cautious Clay,1,1,2110926,no,0
Caylee Hammack,1,1,2411590,no,0
Cece Coakley,1,1,3964059,no,0
Cecile Believe,1,1,3371308,no,0
Cee-Lo Green,1,1,3449105,no,0
Celeste Madden,1,1,2835874,no,0
"Celldweller, SWARM",1,1,3448215,no,0
Celtic Pink Floyd,1,1,5706774,no,0
Celtic Thunder,1,1,3983199,no,0
Census,1,1,4135047,no,0
Ceramic Animal,1,1,3606820,no,0
Cerf,1,1,7491771,no,0
Certified Trapper,1,1,2730755,no,0
Cg5,1,1,3019822,no,0
"Cg5, Muircat",1,1,2087836,no,0
Chad Lawson,1,1,3718514,no,0
"Chad Tepper, Wiz Khalifa",1,1,2498535,no,0
"Chain Gang, PeelingFlesh",1,1,2497705,no,0
"Chamillionaire, Rock D, Killer Mike",1,1,4325301,no,0
Champi,1,1,3710182,no,0
Champion,1,1,3512631,no,0
Championxiii,1,1,1858491,no,0
Chaos E.T. Sexual,1,1,7494289,no,0
Chaosweaver,1,1,5752467,no,0
Char,1,1,3241880,no,0
Charli xcx with Lorde,1,1,3414151,no,0
"Charli xcx, Billie Eilish",1,1,2167757,no,0
"Charli xcx, Lorde",1,1,3147702,no,0
Charlie,1,1,1195871,no,0
Charlie Bear,1,1,2333184,no,0
Charlie Burg,1,1,2922129,no,0
Charlie Sparks (UK),1,1,6427600,no,0
Charlotte Day Wilson,1,1,3811713,no,0
Charlotte Lawrence,1,1,2656736,no,0
Charlotte Rose Benjamin,1,1,3724799,no,0
Charmaine,1,1,5180665,no,0
"Chase & Status, Hedex",1,1,2928805,no,0
"Chase & Status, Stormzy",1,1,2543610,no,0
Chaver,1,1,2786661,no,0
Chaz Cardigan,1,1,2776833,no,0
"Che Lingo, Roger Taylor, Queen",1,1,2757193,no,0
Chef’Special,1,1,4461665,no,0
Chelsea Pastel,1,1,2438460,no,0
Chemical Surf,1,1,4967076,no,0
"Chemical Surf, Dubdisko",1,1,2888058,no,0
"Chemtrailz, Hani",1,1,2179915,no,0
"Chenayder, Mavi",1,1,2212902,no,0
Cher,1,1,3740219,no,0
Cher Lloyd,1,1,3398795,no,0
Cherry & The Fever Dreams,1,1,3526633,no,0
Cherry Poppin’ Daddies,1,1,3476634,no,0
Cherryhead,1,1,2845756,no,0
Cheryl,1,1,3262603,no,0
Cheryl Patterson,1,1,3290262,no,0
Cherym,1,1,3058124,no,0
"Chet Santana, Conquer Divide",1,1,3014276,no,0
Chevy,1,1,1416673,no,0
Chiasmus,1,1,2189757,no,0
Chic,1,1,7816588,no,0
Chicago Symphony Orchestra,1,1,4334750,no,0
Chicks On Speed,1,1,4235733,no,0
Chief Greenbud,1,1,3385734,no,0
Chikwata.263,1,1,3396560,no,0
Chloe Lilac,1,1,3342782,no,0
"Chloe x Halle, Doja Cat",1,1,3977183,no,0
Choir Boy,1,1,4021129,no,0
Choked Up,1,1,1606337,no,0
Chokehold,1,1,3445410,no,0
Chontaraz,1,1,3592878,no,0
Chord Overstreet,1,1,3104131,no,0
Chris Garneau,1,1,2872219,no,0
Chris Hodges,1,1,1760975,no,0
Chris Isaak,1,1,4440418,no,0
Chris Kläfford,1,1,3504355,no,0
Chris LaRocca,1,1,3270980,no,0
Chris Lorenzo,1,1,2777155,no,0
"Chris Lorenzo, Holy Goof",1,1,4305746,no,0
Chris Montez,1,1,2097277,no,0
Chris Rock,1,1,3587436,no,0
Chris Røyal,1,1,3344706,no,0
Chris Stapleton,1,1,3992250,no,0
Christian Kane,1,1,3424836,no,0
Christina Aguilera featuring Missy Elliott,1,1,3741184,no,0
"Christina Aguilera, Lil’ Kim, Mýa & P!nk",1,1,4332088,no,0
Christina Grimmie,1,1,3689609,no,0
Christmas Classics_ Redneck Style,1,1,2308851,no,0
Christophe Maé,1,1,3642782,no,0
Christophe Willem,1,1,4567231,no,0
Christopher Bill & Will Prinzi,1,1,4150939,no,0
Chromatics,1,1,4820330,no,0
Chubby Checker,1,1,2457828,no,0
Chuck Brodsky,1,1,3294756,no,0
Chuva Negra,1,1,1801198,no,0
"Chxeu, Nvv",1,1,2710822,no,0
Ciemra,1,1,3617132,no,0
Circadian,1,1,3766600,no,0
Circuits,1,1,4457887,no,0
Circumference,1,1,3633490,no,0
Cirque Du Soleil,1,1,2304476,no,0
Cirque d'Ess,1,1,3946540,no,0
Citizen Cope,1,1,4139669,no,0
City Girl,1,1,2775230,no,0
"City Girl, Ry, Tiffi",1,1,2326478,no,0
City Girls,1,1,3183109,no,0
Ck9c,1,1,4203002,no,0
Claas,1,1,5341840,no,0
Claas Herrmann,1,1,4784189,no,0
Claire Waluch,1,1,1350321,no,0
"Clams Casino, Imogen Heap",1,1,4270619,no,0
Claribel Ramón,1,1,2490259,no,0
Clark,1,1,3090376,no,0
Clarx,1,1,3530739,no,0
Clash,1,1,3115872,no,0
Clawfinger,1,1,3343478,no,0
"Clb, Formula",1,1,3486219,no,0
Clear Light,1,1,2721149,no,0
Cleopatrick,1,1,3998398,no,0
"Clepsydra, Blood Wolf, åpostol",1,1,4840452,no,0
Cliff Eidelman,1,1,2934863,no,0
"Cliff Martinez, Waveshaper",1,1,3141191,no,0
Clint Mansell,1,1,5051138,no,0
Clipz,1,1,2241522,no,0
"Clockvice, Shurk",1,1,3677492,no,0
"Cloud Rat, test",1,1,3151975,no,0
Clubhouse,1,1,2842293,no,0
Clubroot,1,1,6270359,no,0
Coast Club,1,1,3151605,no,0
Coast Modern,1,1,3460647,no,0
Coastal Club,1,1,3924113,no,0
Cock Sparrer,1,1,2395396,no,0
Coco Bryce,1,1,5430533,no,0
Code Elektro,1,1,3008069,no,0
"Code_ Pandorum, Synoid",1,1,3858981,no,0
"Cody Jinks, Paul Cauthen",1,1,5117111,no,0
Cody Ko,1,1,2077723,no,0
Cody Manson,1,1,3242525,no,0
Coffin Nail,1,1,2365303,no,0
Coffins,1,1,4846015,no,0
Cojum Dip,1,1,4491320,no,0
Cola Boyy,1,1,4615438,no,0
Cold,1,1,2950631,no,0
Cold Cave,1,1,5174259,no,0
Cold Cell,1,1,6687241,no,0
"Cold Hart, Lil Peep",1,1,3554377,no,0
Cold Mission,1,1,3601614,no,0
Cold War Kids,1,1,3272150,no,0
Cole Swindell,1,1,2931892,no,0
Collectif Mary Read,1,1,5467468,no,0
Colombo,1,1,4500401,no,0
Colony House,1,1,2761490,no,0
Com Truise,1,1,4830237,no,0
Coma Cinema,1,1,1728746,no,0
Combustible Edison,1,1,3113218,no,0
Comfort Cure,1,1,3625310,no,0
Common Enemy,1,1,1696058,no,0
"Complex, FILTHY HABITS",1,1,4333473,no,0
Computer Magic,1,1,3269141,no,0
"Comunidade Mãe do Homem Novo, Fabinho & Regiane",1,1,3725128,no,0
Con Killion,1,1,4509243,no,0
Conan,1,1,4376941,no,0
Concilium,1,1,8331635,no,0
Conducta,1,1,2637552,no,0
Confusing Paradise,1,1,4028099,no,0
Conjuror,1,1,2592657,no,0
"Conni, Niall T",1,1,2892733,no,0
Connor Spiotto,1,1,2896120,no,0
"Conquer Divide, DVRK",1,1,3207347,no,0
"Conquer Divide, Kellin Quinn",1,1,3380216,no,0
"Conquer Divide, Of Virtue",1,1,3443555,no,0
Conrad Subs,1,1,3756876,no,0
Constant Hell,1,1,571772,no,0
Consumer,1,1,6912243,no,0
"Contact Point, Magenta",1,1,2085602,no,0
Contrefaçon,1,1,4002806,no,0
Converge,1,1,7511488,no,0
Cookie Monsta,1,1,4542412,no,0
Coolio,1,1,3637487,no,0
"Coolio, Holy Priest, 1 World",1,1,4108701,no,0
Coone,1,1,3543175,no,0
"Coppa, Rouman, Siren",1,1,3642205,no,0
Cora's Heart,1,1,10031404,no,0
Corbin Bleu,1,1,3058625,no,0
Corduroy Slim,1,1,2611449,no,0
Corey Hart,1,1,5027049,no,0
Corey Scherer,1,1,2394465,no,0
Corey Taylor,1,1,4813320,no,0
Corpse,1,1,1381679,no,0
Corvad,1,1,3792998,no,0
Cosmic Johnny,1,1,3702576,no,0
Cosmo's Midnight,1,1,3821578,no,0
Counting Crows,1,1,4528503,no,0
Country Music Masters,1,1,3674730,no,0
Courting,1,1,5312589,no,0
Courtney Barnett,1,1,2600585,no,0
Courtney Love,1,1,4230019,no,0
Cousin Stizz,1,1,3075072,no,0
Cowardice,1,1,5641638,no,0
Cowgirl Clue,1,1,2549706,no,0
Coyote Theory,1,1,3744812,no,0
Crackboy,1,1,5145385,no,0
Cracked Skull,1,1,5128968,no,0
Craig Armstrong,1,1,1525658,no,0
"Craspore, Chernoburkv",1,1,2973534,no,0
Crawl Across the Sky,1,1,21230799,no,0
Crawl Below,1,1,6476458,no,0
Crazy Town,1,1,3294053,no,0
Creation,1,1,3790607,no,0
Cree Summer,1,1,4247972,no,0
Creeds,1,1,2228859,no,0
Creep-P,1,1,3966330,no,0
"CreepP, DJ Myosuke",1,1,3010908,no,0
"Crichy Crich, King Tutt",1,1,2639852,no,0
"Crimson Apple, Tep No",1,1,3928326,no,0
Crimson Dreams,1,1,3912280,no,0
Crisaunt,1,1,2804290,no,0
Crissy Criss,1,1,3352851,no,0
Cristina Ariagno,1,1,1349406,no,0
Critical Impact,1,1,4967977,no,0
"Critical Impact, T_I",1,1,5387126,no,0
Crosby Stills And Nash,1,1,7045357,no,0
Crosby Stills Nash And Young,1,1,2762022,no,0
Crossfade,1,1,3036924,no,0
"Crossy, JMan",1,1,3531092,no,0
"Crossy, Kamoh",1,1,3252441,no,0
Crsd,1,1,2500228,no,0
Crush All Tyranny,1,1,1456338,no,0
Crystal Fighters,1,1,3456028,no,0
Crystal Waters,1,1,3251776,no,0
Cubanate,1,1,2779220,no,0
Cubic 22,1,1,4772912,no,0
"Cuckoo, First Blood, Ross罗师, 枸杞",1,1,3398655,no,0
Cuco,1,1,4777494,no,0
CueStack,1,1,3382078,no,0
Cuffed Up,1,1,2998232,no,0
Cult Activity & Dark Half,1,1,5070863,no,0
"Cult of Luna, Julie Christmas, Perturbator",1,1,11523010,no,0
Cults,1,1,3512055,no,0
Culture Shock,1,1,4325700,no,0
Cupid,1,1,3574198,no,0
Curses,1,1,4105705,no,0
Curtis Waters,1,1,2140187,no,0
CutThroatCrew,1,1,1483781,no,0
Cute Is What We Aim For,1,1,3163462,no,0
Cutty Ranks,1,1,4079580,no,0
Cyazon,1,1,3304960,no,0
Cyberpunkers,1,1,3559693,no,0
Cyning Yor,1,1,8486807,no,0
Cynthia,1,1,5714515,no,0
"Cypress Hill, Pitbull, Marc Anthony",1,1,3742664,no,0
Cyprien Katsaris,1,1,3715938,no,0
Cyriak Harris,1,1,2248415,no,0
Czernina,1,1,4943736,no,0
Czerń,1,1,3546024,no,0
Cécile Corbel,1,1,3972764,no,0
Cólera,1,1,3101724,no,0
Cö Shu Nie,1,1,3760972,no,0
"D-Loc, Kottonmouth Kings",1,1,2745641,no,0
D.F.C_,1,1,1027877,no,0
D.O.D,1,1,3688563,no,0
D.R.I_,1,1,3380760,no,0
DCappella,1,1,2750159,no,0
DEADEND,1,1,2981222,no,0
DEADG6D,1,1,1968240,no,0
DEBBY FRIDAY,1,1,2749104,no,0
DEMETER,1,1,2901364,no,0
DEV,1,1,3455763,no,0
DEVO,1,1,2485513,no,0
"DIAMANTE, Breaking Benjamin",1,1,3518969,no,0
DITZ,1,1,2466827,no,0
"DJ AKi, Yellock",1,1,4010167,no,0
"DJ AKi, Yellock, Audio",1,1,3997096,no,0
DJ Absi,1,1,3191279,no,0
DJ Angola,1,1,4231424,no,0
DJ Aphrodite,1,1,3013308,no,0
"DJ Cutman, NyxTheShield",1,1,2305900,no,0
"DJ Dan, Needle Damage",1,1,5881110,no,0
DJ Die,1,1,5163158,no,0
DJ ENCORE,1,1,3569258,no,0
"DJ FLICT, Cypress Hill, SHAVO",1,1,1683397,no,0
DJ Food,1,1,6119175,no,0
DJ Format & Phill Most Chill,1,1,2462238,no,0
DJ Fresh,1,1,3504416,no,0
"DJ Fresh, Bou, Used",1,1,3451899,no,0
"DJ Fresh, Buunshin",1,1,2614688,no,0
DJ Gaw,1,1,2642634,no,0
DJ Ham,1,1,5677185,no,0
"DJ Holiday, Wiz Khalifa, O.T. Genasis",1,1,3022132,no,0
"DJ Hybrid, Conrad Subs, Mrs Magoo",1,1,3509627,no,0
DJ Icey,1,1,5262480,no,0
DJ Jazzy Jeff,1,1,3547391,no,0
"DJ Khaled feat. Post Malone, Megan Thee Stallion, Lil Baby & DaBaby",1,1,3044522,no,0
"DJ Limited, Fatman D",1,1,3317834,no,0
"DJ Limited, Sub Zero",1,1,3690076,no,0
DJ Love,1,1,5270437,no,0
DJ Morgoth,1,1,6055327,no,0
"DJ Myosuke, Gram, T+pazolite",1,1,2983315,no,0
"DJ Myosuke, Masaki",1,1,2414661,no,0
DJ Noize & Tyga,1,1,3674998,no,0
DJ Phantasy,1,1,5636355,no,0
"DJ Rap, Dope Ammo",1,1,4127269,no,0
DJ Reckless,1,1,4823893,no,0
"DJ Shadow, Run The Jewels",1,1,2828570,no,0
"DJ Snake, Marshmello",1,1,2817968,no,0
"DJ Snake, ZEDD",1,1,5035938,no,0
DJ Spooky,1,1,5905038,no,0
"DJ TEMPA, Hetsu",1,1,3797624,no,0
DJ Ten,1,1,4771779,no,0
DJ Tomekk,1,1,137660071,no,0
DJ Trace,1,1,6531709,no,0
"DJ Vadim, Sena Dagadu",1,1,4844390,no,0
DJ Yoda,1,1,2617968,no,0
"DJ Zinc, Riko Dan",1,1,3156197,no,0
"DJYOUTH, Alpha Rosa",1,1,3437536,no,0
DMVU,1,1,5251807,no,0
DOG BUS,1,1,2561393,no,0
DOGBRETH,1,1,2298426,no,0
DON DARKOE,1,1,2625858,no,0
DOTTY ONTAP,1,1,1392886,no,0
DOUBLECAMP,1,1,2856099,no,0
DOWN,1,1,3792729,no,0
"DR S Gachet, Bladerunner, Heist",1,1,4778644,no,0
"DREGG, City Morgue",1,1,3095604,no,0
"DREGG, Nerve",1,1,2634537,no,0
DRS,1,1,4864206,no,0
DS-13,1,1,1391551,no,0
DSTR,1,1,5399824,no,0
DVBBS,1,1,3692349,no,0
"DVBBS, Arkade, Sebii",1,1,2276553,no,0
"DVBBS, Saro",1,1,2869999,no,0
"DVBBS, Wiz Khalifa, Urfavxboyfriend",1,1,2021309,no,0
DVMP,1,1,2627898,no,0
DXRK SPACE,1,1,2407523,no,0
D_Note,1,1,4748604,no,0
Da Intalex,1,1,5708112,no,0
Da Vinci's Notebook,1,1,3667673,no,0
DaBaby,1,1,2442881,no,0
DaVionne,1,1,1970039,no,0
Daath,1,1,3422547,no,0
"Dabeull, Rude Jude",1,1,2641789,no,0
Dack Janiels,1,1,3051068,no,0
"Daddy Issues, White Reaper",1,1,3124443,no,0
Daddy Yankee,1,1,4261660,no,0
Dafna,1,1,2589094,no,0
Dagny,1,1,3168706,no,0
Dago Funk,1,1,2494987,no,0
Dai Burger,1,1,2678167,no,0
Daily Bread,1,1,3831432,no,0
Daisuke Tanabe,1,1,3612043,no,0
Daisy Chainsaw,1,1,2412451,no,0
Daisy the Great,1,1,3107400,no,0
Dajah Dorn,1,1,2990652,no,0
Dakky Boi,1,1,1637294,no,0
Dal Av,1,1,2897886,no,0
Dale Kruegler & The Missing Felicitys,1,1,33256827,no,0
Dallas Wind Symphony,1,1,6703026,no,0
Damiano David,1,1,3453485,no,0
Damien Escobar,1,1,2974077,no,0
Damn Youth,1,1,2136365,no,0
Dan Salvato,1,1,2902847,no,0
Dana Dentata,1,1,2237767,no,0
Danakil Meets OnDubGround,1,1,4325877,no,0
Dance Conspiracy,1,1,5737152,no,0
Dance Dance Dance!,1,1,1873213,no,0
Dance Gavin Dance,1,1,4244461,no,0
Danger,1,1,4904041,no,0
Danger Twins,1,1,2452046,no,0
DaniLeigh,1,1,2671338,no,0
Daniel Allan,1,1,1934939,no,0
"Daniel Allan, Lyrah",1,1,2291866,no,0
"Daniel Hope, Zürcher Kammerorchester, Jane Berthe",1,1,3074775,no,0
Daniel Hopeland,1,1,3737384,no,0
"Daniel Kahn, the Painted Bird",1,1,3381836,no,0
Daniel Leggs,1,1,3217661,no,0
"Daniel Müller-Schott, Robert Kulek",1,1,6122047,no,0
Daniel Wall,1,1,2866492,no,0
DanielFromSalem,1,1,2305598,no,0
Danielle Bradbery,1,1,3240926,no,0
"Daniil Trifonov, Mahler Chamber Orchestra, Mikhail Pletnev, Sergei Babayan",1,1,5324923,no,0
Danny Avila,1,1,2952067,no,0
"Danny Byrd, Benny Page, Dope Ammo",1,1,4761214,no,0
"Danny Elfman, UNKLE",1,1,3855000,no,0
Danny L Harle & PinkPantheress,1,1,4103758,no,0
"Danny L Harle, Lil Texas",1,1,3399577,no,0
Danny Walgreen,1,1,3986943,no,0
Danny and Alex,1,1,3276738,no,0
Danos,1,1,3187008,no,0
"Danrell,Småland",1,1,3079518,no,0
Dansu,1,1,2422128,no,0
Dante Peluso,1,1,3076180,no,0
Danz CM,1,1,3961966,no,0
Danzel,1,1,3533324,no,0
Daphne Browdy,1,1,3057579,no,0
Dar Williams,1,1,2867320,no,0
Dareharu,1,1,3648770,no,0
Dario Marianelli,1,1,2376181,no,0
"Dario Marianelli, Alexandre Desplat, James Newton Howard",1,1,4904122,no,0
"Darion Harris, church",1,1,2739904,no,0
Dark,1,1,3028053,no,0
Dark Day,1,1,4127040,no,0
Dark Watcher,1,1,4248985,no,0
"Darkzy, Window Kid",1,1,2241169,no,0
"Darkzy, eXample",1,1,4123854,no,0
Daron Malakian and Scars On Broadway,1,1,3617235,no,0
"Darren Styles, TNT",1,1,2506210,no,0
"Darude, OSKR, bianca",1,1,2814072,no,0
"Darude, Zac Waters",1,1,4985977,no,0
"Dash Berlin, Rowald Steyn",1,1,2286683,no,0
Dash Rip Rock,1,1,1924813,no,0
Dave,1,1,2849739,no,0
Dave Brubeck,1,1,2995869,no,0
Dave Matthews Band,1,1,4950162,no,0
Dave Rodgers,1,1,3778169,no,0
David Alexander,1,1,2435700,no,0
David Arden,1,1,2153586,no,0
David Carretta,1,1,8920109,no,0
David Fitzpatrick Trio,1,1,4545104,no,0
David Fray,1,1,4399541,no,0
David Guetta & Sia,1,1,2571014,no,0
"David Guetta, Afrojack",1,1,2742720,no,0
"David Guetta, Anne-Marie, Coi Leray",1,1,2203864,no,0
"David Guetta, Chris Willis, Cedric Gervais",1,1,3113649,no,0
"David Guetta, Martin Garrix, Brooks",1,1,3149765,no,0
"David Guetta, Tom Staar",1,1,3430213,no,0
David Healer,1,1,3004060,no,0
David Holmes,1,1,5016019,no,0
David Lloyd-Jones,1,1,6075636,no,0
"David Lloyd-Jones, Northern Sinfonia",1,1,2087411,no,0
"David Löhlein, Vision Ekstase",1,1,6262525,no,0
David Roth,1,1,2965744,no,0
David Shawty,1,1,1442293,no,0
Dawid Podsiadło,1,1,5442243,no,0
Dawn Treader,1,1,8364629,no,0
Daya,1,1,2993467,no,0
Daði Freyr,1,1,2699628,no,0
De La Soul,1,1,1645779,yes,18
Dead Dred,1,1,4688754,no,0
Dead End Tragedy,1,1,2762336,no,0
Dead Robot & Saphir,1,1,3069690,no,0
Dead Sara,1,1,4227430,no,0
DeadJxhn,1,1,2409017,no,0
DeadLock,1,1,3276575,no,0
"Dead_Awake, Filth",1,1,3039244,no,0
"Deadcrow, Brothel",1,1,2157513,no,0
"Deadcrow, MYSTXRIVL",1,1,3896623,no,0
Deadheaven,1,1,3785781,no,0
Deadline,1,1,3946372,no,0
Dean Fujioka,1,1,2991941,no,0
Dean Lewis,1,1,3011611,no,0
"Dean Martin, RJD2",1,1,2598275,no,0
Dean Simmons,1,1,1341733,no,0
Deap Vally,1,1,4038045,no,0
Dear Nora,1,1,1413847,no,0
Death Cigarettes,1,1,2739415,no,0
Death Decline,1,1,4403908,no,0
Death From Above 1979,1,1,3044053,no,0
Death Grips feat. Les Claypool,1,1,7168875,no,0
Death Stranding_ Timefall,1,1,2973559,no,0
Deathening,1,1,3487458,no,0
Deathstars,1,1,3423862,no,0
Deathvoid,1,1,5018115,no,0
Deb Fan,1,1,2674955,no,0
Debra Laws,1,1,4126413,no,0
"Decades, Yaano, Notequal, SLWDWN",1,1,3888332,no,0
Decoded Feedback,1,1,5155101,no,0
Deconvolution,1,1,2315971,no,0
Dee Dee,1,1,3561654,no,0
DeejayQuality,1,1,1087726,no,0
"Deekline, Ed Solo, Ben Snow",1,1,5260431,no,0
"Deekline, KlumzyKhemist, Logan_olm, Dread MC",1,1,3703237,no,0
Deep Blue Something,1,1,3805159,no,0
"Deep Blue, Foul Play, Omni Trio",1,1,5524946,no,0
Deep Dish,1,1,13622422,no,0
Deep Purple _ Ike & Tina Turner,1,1,4369613,no,0
Deerhoof,1,1,2917350,no,0
Default,1,1,3468595,no,0
Degs,1,1,4308346,no,0
"Degs, Hoax",1,1,3171739,no,0
"Degs, Hologram, Ragga Twins",1,1,2675119,no,0
Dehd,1,1,3396324,no,0
"Dehumanizing Itatrain Worship, Chelsea Grin, Gizmo",1,1,5112113,no,0
Deko,1,1,1599385,no,0
Del Florida,1,1,2952871,no,0
Del Shannon,1,1,2099937,no,0
Del Tha Funkee Homosapien,1,1,3245352,no,0
Delialah El-Atwi,1,1,3055059,no,0
"Deliquesce, Sanguisugabogg",1,1,4012272,no,0
Deliver The Galaxy,1,1,3731551,no,0
DellaXOZ,1,1,2883985,no,0
Delta Heavy,1,1,3383793,no,0
Delta Rae,1,1,3189286,no,0
Demondust,1,1,2182693,no,0
Demophobia,1,1,3031678,no,0
Deniece Williams,1,1,4061107,no,0
Deniz Koyu,1,1,2710539,no,0
Dennis Edwards,1,1,3796348,no,0
"Deorro, Vikstrom",1,1,3972049,no,0
Der Blutharsch and the Infinite Church of the Leading Hand,1,1,3252001,no,0
Derek And The Dominos,1,1,6624067,no,0
Derek Warfield,1,1,3219406,no,0
Derek and the Dominos,1,1,7076863,no,0
Derina Harvey Band,1,1,3501087,no,0
Desalmado,1,1,4134276,no,0
Describer,1,1,1771568,no,0
Desert Heretic,1,1,2280588,no,0
Desire,1,1,4211513,no,0
Desireless,1,1,4428332,no,0
Desista,1,1,4290502,no,0
Despersion,1,1,4287569,no,0
Dessa,1,1,2345820,no,0
Destinity,1,1,3537839,no,0
Destiny Rogers,1,1,3371325,no,0
"Destroy Boys, Audiotree",1,1,2306934,no,0
Destroy Rebuild Until God Shows,1,1,2375716,no,0
Deuszebul,1,1,3191599,no,0
"Dev Lemons, Stevie Powers",1,1,2138441,no,0
Devil Disco,1,1,4816424,no,0
"Devilman, Higher Sector",1,1,2461720,no,0
"Devilman, Higher Sector, Ragga twins",1,1,2569747,no,0
"Devilman, Mr Traumatik, NiteRider",1,1,2612696,no,0
Devin Riggins,1,1,3481383,no,0
Devora,1,1,3859708,no,0
Devotos Do Odio,1,1,2031557,no,0
Dexcell,1,1,4491038,no,0
Dexy's Midnight Runners,1,1,3233255,no,0
Dexys Midnight Runners,1,1,4222737,no,0
"Diablo, Killstation, Borgore",1,1,1866749,no,0
"Diagnostix, DJ Limited",1,1,3097721,no,0
Diamond & The Psychotic Neurotics,1,1,3526433,no,0
Diamond Eyes,1,1,4232663,no,0
Diary of Dreams,1,1,5232191,no,0
Diddy,1,1,3578433,no,0
Didier Super,1,1,2966047,no,0
Die Form,1,1,3526449,no,0
Die So Fluid,1,1,4527083,no,0
Die Sünde,1,1,19378766,no,0
Die Toten Hosen,1,1,4203013,no,0
